J002148.5+205512 5.45221 20.92017 1.13729 intrinsic,binary_star,detached_eclipsing_MS-MS
J002148.6+310108 5.45287 31.01908 0.26204 intrinsic,binary_star,W_Uma
J002149.2-173725 5.45504 -17.62375 0.59936 intrinsic,binary_star,detached_eclipsing_MS-MS
J002149.8-163701 5.45754 -16.61703 0.39590 intrinsic,RR_Lyrae,RR_Lyrae_c
J002150.7+135506 5.46146 13.91856 0.29789 intrinsic,binary_star,W_Uma
J002153.7+270432 5.47408 27.07581 0.26168 intrinsic,binary_star,W_Uma
J002154.1+263119 5.47554 26.52194 0.25749 intrinsic,binary_star,W_Uma
J002154.5+380128 5.47733 38.02461 0.27249 intrinsic,RR_Lyrae,RR_Lyrae_c
J002154.9+352348 5.47900 35.39681 0.26683 intrinsic,binary_star,W_Uma
J002155.2+295315 5.48037 29.88761 0.36287 intrinsic,binary_star,W_Uma
J002157.4+201003 5.48925 20.16764 0.38009 intrinsic,binary_star,W_Uma
J002158.4+252934 5.49346 25.49289 0.26398 intrinsic,binary_star,W_Uma
J002158.8+030401 5.49517 3.06694 0.28388 intrinsic,binary_star,W_Uma
J002200.7+225433 5.50312 22.90942 0.26055 intrinsic,binary_star,W_Uma
J002205.3+315333 5.52229 31.89264 1.23189 intrinsic,RS_CVn
J002212.9+364541 5.55379 36.76144 0.27685 intrinsic,binary_star,W_Uma
J002215.5-100234 5.56475 -10.04292 0.65226 intrinsic,RR_Lyrae,RR_Lyrae_ab
J002216.6+194049 5.56921 19.68044 0.55410 intrinsic,binary_star,W_Uma
J002218.0+421012 5.57537 42.17003 0.27243 intrinsic,binary_star,W_Uma
