J0231.0+1302 37.77500 13.04500 0.21300 0.19000 -22.00000 5.10000 5.20000e+00 1.00000e+00
J0232.6+0646 38.16300 6.77200 0.36300 0.26700 -88.00000 5.50000 5.30000e+00 9.00000e-01
J0232.8+2016 38.21900 20.27100 0.05500 0.04700 -4.00000 7.20000 4.90000e+00 1.00000e+00
J0232.9+2606 38.23200 26.10400 0.09500 0.09100 -71.00000 4.30000 3.00000e+00 8.00000e-01
J0233.0+6237 38.26900 62.62300 0.21100 0.09100 27.00000 5.70000 1.36000e+01 2.50000e+00
J0234.2-0629 38.56400 -6.49800 0.06700 0.06100 87.00000 5.70000 2.90000e+00 8.00000e-01
J0235.7+5647 38.92800 56.78700 0.10900 0.09500 -40.00000 8.20000 1.12000e+01 1.40000e+00
J0237.9+2848 39.48000 28.80500 0.01800 0.01800 -37.00000 105.20000 1.11300e+02 1.90000e+00
J0238.0+5237 39.50500 52.62600 0.05900 0.05200 77.00000 15.00000 1.16000e+01 1.20000e+00
J0238.6+1636 39.66700 16.61500 0.01600 0.01600 27.00000 88.00000 1.00200e+02 2.70000e+00
J0239.0+2555 39.76800 25.92000 0.08800 0.07800 -58.00000 4.30000 2.90000e+00 9.00000e-01
J0239.4+1326 39.86800 13.44300 0.07600 0.06800 -89.00000 6.60000 5.00000e+00 1.00000e+00
J0240.0-0253 40.00100 -2.89900 0.29000 0.21900 -7.00000 4.70000 3.70000e+00 8.00000e-01
J0240.5+6113 40.13800 61.22800 0.00900 0.00900 -55.00000 196.60001 4.72700e+02 4.40000e+00
J0241.3+6542 40.34400 65.70200 0.04600 0.04000 21.00000 11.90000 1.31000e+01 1.50000e+00
