2CXO_J182022.6-160837 275.09425 -16.14370 0.84000 0.77000 4.10000
2CXO_J182022.6-160859 275.09429 -16.14986 0.75000 0.72000 99.10000
2CXO_J182022.6-160959 275.09458 -16.16665 0.76000 0.73000 90.10000
2CXO_J182022.7-160951 275.09467 -16.16430 0.74000 0.73000 110.20000
2CXO_J182022.7-161011 275.09475 -16.16992 0.81000 0.78000 134.10000
2CXO_J182022.8-160814 275.09521 -16.13749 0.90000 0.83000 98.00000
2CXO_J182022.8-160821 275.09521 -16.13937 0.76000 0.73000 116.90000
2CXO_J182022.8-161003 275.09521 -16.16753 0.76000 0.75000 99.10000
2CXO_J182022.9-160851 275.09550 -16.14757 0.73000 0.72000 2.30000
2CXO_J182022.9-160908 275.09558 -16.15242 0.83000 0.81000 66.00000
2CXO_J182022.9-160947 275.09579 -16.16315 0.74000 0.73000 113.20000
2CXO_J182023.0-161001 275.09612 -16.16696 0.81000 0.77000 111.10000
2CXO_J182023.1-160820 275.09646 -16.13889 0.77000 0.75000 105.10000
2CXO_J182023.1-160829 275.09633 -16.14150 0.74000 0.73000 131.60000
2CXO_J182023.1-160920 275.09633 -16.15571 0.73000 0.72000 122.30000
2CXO_J182023.2-160941 275.09671 -16.16158 0.77000 0.75000 92.20000
2CXO_J182023.2-160943 275.09667 -16.16199 0.73000 0.73000 157.50000
2CXO_J182023.2-161000 275.09704 -16.16686 0.73000 0.72000 113.00000
2CXO_J182023.3-160825 275.09708 -16.14053 0.89000 0.81000 122.00000
2CXO_J182023.4-160943 275.09767 -16.16207 0.73000 0.72000 2.50000
2CXO_J182023.4-160953 275.09767 -16.16481 0.72000 0.71000 174.50000
2CXO_J182023.5-160838 275.09792 -16.14397 0.77000 0.74000 109.70000
2CXO_J182023.5-160901 275.09792 -16.15054 0.71000 0.71000 174.40000
2CXO_J182023.5-161000 275.09808 -16.16686 0.73000 0.72000 73.90000
2CXO_J182023.6-160935 275.09846 -16.15974 0.76000 0.73000 101.30000
2CXO_J182023.7-160931 275.09912 -16.15888 0.72000 0.71000 94.70000
2CXO_J182023.7-160955 275.09883 -16.16549 0.73000 0.72000 92.10000
2CXO_J182023.7-161008 275.09900 -16.16900 0.86000 0.76000 107.50000
2CXO_J182023.7-161012 275.09879 -16.17002 0.95000 0.81000 144.80000
2CXO_J182023.8-160845 275.09937 -16.14583 0.90000 0.86000 176.80000
2CXO_J182023.9-160827 275.09992 -16.14107 0.81000 0.81000 0.00000
2CXO_J182023.9-160914 275.09979 -16.15403 0.82000 0.76000 102.00000
2CXO_J182024.0-160818 275.10004 -16.13859 0.72000 0.72000 124.50000
2CXO_J182024.0-160918 275.10033 -16.15509 0.72000 0.72000 18.90000
2CXO_J182024.0-160933 275.10000 -16.15920 0.75000 0.73000 112.80000
2CXO_J182024.0-160945 275.10017 -16.16276 0.72000 0.72000 128.40000
2CXO_J182024.0-161016 275.10029 -16.17124 0.75000 0.75000 96.60000
