MJD mag magerr flux fluxerr
58703.411467279 2.8147796282 0.0335365468 0.0748321372 0.0023115147
58703.4115020148 2.7529095287 0.0322721469 0.0792202463 0.002354801
58703.4115367506 2.7819002727 0.0325269943 0.077132941 0.0023108619
58703.4115714864 2.7986855785 0.0327162211 0.0759496486 0.0022886483
58703.4116062222 2.7674167516 0.0320165798 0.0781687738 0.0023051458
58703.411640958 2.788591687 0.0328248737 0.076659031 0.0023176964
58703.4116756938 2.7635259589 0.0324714338 0.0784493982 0.0023462876
58703.4117104296 2.8204162769 0.0336536546 0.0744446495 0.0023075753
58703.4117451654 2.8226347028 0.0339800383 0.074292696 0.0023251991
58703.4117799012 2.7883703386 0.0329093866 0.076674661 0.0023241375
58703.411814637 2.7980013743 0.0333525045 0.0759975252 0.00233463
58703.4118493728 2.7649910923 0.032143176 0.078343607 0.0023194366
58703.4118841086 2.8444742016 0.0343025482 0.0728132338 0.0023005245
58703.4119188444 2.7970946713 0.0329344262 0.0760610176 0.0023072911
58703.4119535802 2.8195307401 0.0337712355 0.074505392 0.0023175271
58703.411988316 2.7785665134 0.0326362284 0.0773701421 0.0023257526
58703.4120230518 2.7688633339 0.0327554268 0.0780646949 0.0023552016
58703.4120577876 2.8496753016 0.0341509818 0.0724652641 0.0022794141
58703.4120925234 2.7894787239 0.0327101185 0.0765964268 0.0023077077
58703.4121272592 2.7970046242 0.0332041611 0.0760673261 0.0023263809
58703.412161995 2.833970201 0.034073177 0.073521087 0.0023073566
58703.4121967308 2.8169675038 0.0337437081 0.0746814942 0.0023211113
58703.4122314666 2.8346965939 0.0338749056 0.0734719155 0.0022923959
58703.4122662024 2.7778461104 0.0325020943 0.0774214955 0.0023177312
58703.4123009381 2.7528260364 0.0319892233 0.0792263385 0.0023343364
58703.4123356739 2.8057915208 0.0330600225 0.0754541953 0.002297612
58703.4123704097 2.7680879966 0.0326536371 0.0781204617 0.0023495599
58703.4124051455 2.8194206939 0.0336495982 0.074512944 0.0023094139
58703.4124398813 2.8284239329 0.0339911851 0.0738976158 0.0023135926
58703.4124746171 2.7967045015 0.0328157654 0.0760883558 0.0022998044
58703.4125093529 2.7906589231 0.0329241777 0.0765132114 0.0023202861
58703.4125440887 2.8718135364 0.0347253346 0.0710026545 0.0022709689
58703.4125788245 2.8201873258 0.033349069 0.0744603494 0.0022871726
58703.4126135603 2.810325272 0.0330021219 0.0751397752 0.0022840306
58703.4126482961 2.9415725931 0.0369058833 0.0665841658 0.0022633761
58703.4126830319 2.8376803096 0.0342437362 0.0732702842 0.0023109959
58703.4127177677 2.9129464797 0.0362001361 0.0683630465 0.0022794065
58703.4127525035 2.9825099865 0.0378136047 0.0641203679 0.0022332341
58703.4127872393 3.028074635 0.0394995886 0.0614851371 0.0022369325
58703.4128219751 3.033764494 0.0391379481 0.0611637638 0.0022048671
58703.4128567109 3.0722277974 0.0406908352 0.0590349067 0.002212563
58703.4128914467 3.1124929178 0.0417426833 0.0568856641 0.0021871238
58703.4129261825 3.2027601498 0.0442491033 0.0523474993 0.0021334898
58703.4129609183 3.1712993856 0.0437374999 0.0538865334 0.0021708227
58703.4129956541 3.2531627891 0.0470191 0.0499729381 0.0021642098
58703.4130303899 3.2731308697 0.0481404841 0.0490622716 0.0021754458
58703.4130651257 3.3964586527 0.0526265662 0.0437941941 0.002122813
58703.4130998615 3.265905423 0.0473583977 0.0493898641 0.0021543933
58703.4131345973 3.2699433872 0.0477519049 0.0492065192 0.0021642305
58703.4131693331 3.3089526643 0.0489618516 0.0474699675 0.0021407548
58703.4132040689 3.3486391834 0.0498800788 0.0457661444 0.002102624
58703.4132388047 3.2514800085 0.0467627029 0.0500504512 0.0021557469
58703.4132735405 3.1625615244 0.0434432015 0.0543219548 0.0021736388
58703.4133082763 3.1802566909 0.0437645742 0.0534437992 0.0021543199
58703.4133430121 3.0935065337 0.0415873624 0.0578891785 0.0022174249
58703.4133777479 3.1198862483 0.0416289469 0.0564996166 0.0021663623
58703.4134124837 3.0484844403 0.0397319081 0.0603401276 0.0022081868
58703.4134472195 2.9955422739 0.0382970721 0.0633553202 0.0022348008
58703.4134819553 2.9610561531 0.0377885211 0.0653999684 0.00227629
58703.4135166911 2.9245597616 0.036773287 0.0676357165 0.0022908608
58703.4135514269 2.9582374541 0.0370898625 0.065569975 0.0022400123
58703.4135861627 2.882100478 0.035358322 0.0703331079 0.0022905597
58703.4136208985 2.8371787739 0.0343477724 0.0733041379 0.002319088
58703.4136556343 2.8579495036 0.0348998994 0.0719151182 0.0023117163
58703.4136903701 2.7812813844 0.0326141953 0.0771769206 0.0023183782
58703.4137251059 2.8520895263 0.0344146009 0.0723043106 0.0022919075
58703.4137598417 2.7897681793 0.0330759938 0.0765760091 0.0023328982
58703.4137945775 2.8184894874 0.0340489658 0.0745768791 0.002338828
58703.4138293133 2.8115454199 0.0335117267 0.0750553807 0.0023166947
58703.4138640491 2.8024559901 0.0333720341 0.0756863574 0.0023264324
58703.4138987849 2.7701247391 0.0324246301 0.0779740522 0.0023287094
58703.4139335207 2.8115567144 0.0336225797 0.0750545999 0.0023243339
58703.4139682565 2.7972388189 0.0330433385 0.0760509201 0.0023146139
58703.4140029923 2.7872783068 0.0328332354 0.0767518191 0.0023210929
58703.4140377281 2.7804292039 0.0328901797 0.0772375196 0.0023398323
58703.4140724639 2.8460006778 0.0340602048 0.0727109349 0.0022810623
58703.4141071997 2.8011680865 0.0329506786 0.07577619 0.0022997853
58703.4141419355 2.7774084419 0.0324958614 0.0774527109 0.002318221
58703.4141766713 2.7863992796 0.0325895906 0.0768139836 0.0023057348
58703.4142114071 2.8328794258 0.0340686187 0.0735949864 0.0023093668
58703.4142461429 2.7989267546 0.0331574923 0.0759327796 0.0023190021
58703.4142808787 2.7821840678 0.0328605897 0.0771127823 0.0023339518
58703.4143156145 2.8287357239 0.0339663504 0.0738763977 0.0023112385
58703.4143503503 2.7902176157 0.0327882543 0.0765443173 0.0023116464
58703.4143850861 2.8149987626 0.03351138 0.0748170353 0.0023093139
58703.4144198219 2.8189017277 0.0333180779 0.0745485686 0.0022877545
58703.4144545577 2.7719049066 0.0326675028 0.0778463111 0.0023423087
58703.4144892935 2.8212707094 0.0338352881 0.0743860874 0.0023182046
58703.4145240293 2.7979607089 0.0332233283 0.0760003717 0.002325675
58703.4145703125 2.7844619563 0.0330493972 0.0769511682 0.0023424424
58703.4146050483 2.7983994977 0.0333064691 0.0759696632 0.0023305529
58703.4146397841 2.8088538534 0.0334367428 0.0752416756 0.0023172484
58703.4146745199 2.8312423168 0.0338453271 0.0737060391 0.0022976927
58703.4147092557 2.8384180589 0.0336296225 0.0732205145 0.0022680098
58703.4147439915 2.7751340546 0.0325353076 0.077615128 0.0023259022
58703.4147787273 2.829062989 0.0340614882 0.073854133 0.0023170136
58703.4148134631 2.7523762371 0.032117134 0.0792591673 0.0023446415
58703.4148481989 2.7733600635 0.0325265983 0.0777420475 0.002329082
58703.4148829347 2.7968126891 0.0331124737 0.0760807744 0.0023203672
58703.4149176705 2.8172582887 0.0335759005 0.0746614955 0.0023089499
58703.4149524063 2.7944082528 0.032973631 0.0762494471 0.0023157605
58703.4149871421 2.8270364073 0.0340306539 0.0739921143 0.0023192411
58703.4150218779 2.8061685766 0.0337024394 0.075427996 0.0023414456
58703.4150566137 2.8049457864 0.0335260231 0.0755129932 0.0023318139
58703.4150913495 2.825531488 0.0342351113 0.0740947445 0.0023364114
58703.4151260853 2.8464050684 0.0343873627 0.0726838582 0.0023021149
58703.4151608211 2.7735697846 0.0327988086 0.0777270323 0.0023481202
58703.4151955569 2.8134191932 0.0335574636 0.0749259611 0.0023158563
58703.4152302927 2.7967060138 0.0329444866 0.0760882498 0.0023088223
58703.4152650285 2.8156510306 0.0335680302 0.0747721017 0.0023118285
58703.4152997643 2.7938489567 0.0329719182 0.0762887357 0.0023168333
58703.4153345001 2.7969678666 0.0334843218 0.0760699014 0.0023460892
58703.4153692359 2.7720648982 0.0331245719 0.0778348407 0.0023747313
58703.4154039717 2.7922654041 0.0332543308 0.0764000844 0.0023400881
58703.4154387075 2.8045431619 0.0333799438 0.075541001 0.0023225148
58703.4154734433 2.7675674892 0.0326676756 0.078157922 0.0023516972
58703.4155081791 2.8119826986 0.033517927 0.0750251583 0.0023161903
58703.4155429149 2.804103907 0.0329211162 0.0755715687 0.0022915174
58703.4155776507 2.793883106 0.0336301752 0.0762863362 0.0023630127
58703.4156123865 2.8075793174 0.0337612212 0.075330053 0.0023424837
58703.4156471223 2.7926439953 0.0331268878 0.0763734487 0.0023303073
58703.4156818581 2.7788906684 0.0325455937 0.0773470461 0.0023186014
58703.4157165939 2.8118777633 0.0339273348 0.0750324098 0.0023447082
58703.4157513297 2.7738597899 0.0325775442 0.0777062738 0.0023316566
58703.4157860655 2.784374169 0.0328585438 0.0769573904 0.0023291036
58703.4158208013 2.7836157035 0.0334415889 0.0770111695 0.0023720879
58703.4158555371 2.7824441048 0.0327751261 0.0770943157 0.0023273242
58703.4158902729 2.8296000825 0.0341603391 0.0738176078 0.0023225887
58703.4159250087 2.7656348106 0.0326935198 0.0782971719 0.0023577509
58703.4159597445 2.839044125 0.034241637 0.0731783057 0.0023079534
58703.4159944803 2.7970620496 0.0332857619 0.0760633029 0.0023319748
58703.4160292161 2.8045073531 0.0335673248 0.0755434924 0.0023356295
58703.4160639519 2.7754578981 0.0329385066 0.0775919811 0.0023540241
58703.4160986877 2.8700561617 0.0349701481 0.0711176726 0.0022906839
58703.4161334235 2.7997446374 0.0333968274 0.0758756012 0.0023339821
58703.4161681593 2.7440011795 0.0319167236 0.0798729138 0.0023480535
58703.416202895 2.766263951 0.0326352622 0.078251815 0.0023521861
58703.4162376308 2.7531150714 0.0323445322 0.0792052504 0.002359636
58703.4162723666 2.7857760716 0.0330185281 0.0768580871 0.0023374237
58703.4163071024 2.7706550411 0.0323348218 0.0779359769 0.0023211255
58703.4163418382 2.7645681652 0.0325191718 0.0783741302 0.0023474825
58703.416376574 2.7918825588 0.0333934216 0.0764270289 0.0023507046
58703.4164113098 2.7979063926 0.0335261391 0.0760041739 0.0023469895
58703.4164460456 2.7694011186 0.0319099383 0.0780260376 0.0022932726
58703.4164807814 2.8369213658 0.0345647071 0.073321519 0.0023342883
58703.4165155172 2.8067166421 0.0334686272 0.0753899305 0.0023240283
58703.416550253 2.8117618712 0.0334972942 0.0750404192 0.0023152353
58703.4165849888 2.7745738895 0.0330861103 0.0776551824 0.002366499
58703.4166197246 2.7594377616 0.03244215 0.078745346 0.0023530149
58703.4166544604 2.8196412189 0.0338644581 0.0744978111 0.0023236879
58703.4166891962 2.7546297204 0.0323688178 0.0790948327 0.0023581157
58703.416723932 2.7949698266 0.0331337896 0.0762100189 0.0023258052
58703.4167586678 2.789606348 0.0330915157 0.0765874237 0.0023343409
58703.4167934036 2.8530986342 0.0347282593 0.0722371405 0.0023106476
58703.4168281394 2.8718118527 0.0353081056 0.0710027646 0.0023090846
58703.4168628752 2.762942648 0.0324057818 0.0784915564 0.0023428021
58703.416897611 2.7902912573 0.0330508939 0.0765391257 0.0023300051
58703.4169323468 2.7670655504 0.0324257468 0.078194063 0.0023353605
58703.4169670826 2.8464228802 0.0345001445 0.0726826658 0.0023096274
58703.4170018184 2.783104293 0.0330217506 0.0770474523 0.0023434114
58703.4170365542 2.8112585066 0.033985205 0.0750752172 0.0023500476
58703.41707129 2.8182063142 0.0340348399 0.0745963322 0.0023384676
58703.4171060258 2.7865774766 0.0330651004 0.0768013775 0.0023389935
58703.4171407616 2.8250140107 0.0343164412 0.0741300675 0.0023430783
58703.4171754974 2.7469400757 0.0322391011 0.0796570043 0.002365359
58703.4172102332 2.8042368238 0.033311671 0.0755623177 0.0023184186
58703.417244969 2.7939059612 0.0334063032 0.0762847304 0.002347233
58703.4172797048 2.7929759062 0.0334750271 0.0763501048 0.0023540774
58703.4173144406 2.808934341 0.0334715814 0.075236098 0.0023194908
58703.4173491764 2.836977698 0.0337431045 0.0733177149 0.0022786841
58703.4173839122 2.7821351508 0.0331660793 0.0771162566 0.0023557556
58703.417418648 2.8485371516 0.0343453293 0.0725412675 0.0022947902
58703.4174533838 2.777951548 0.0326516176 0.0774139773 0.0023281676
58703.4174881196 2.7916755538 0.032894961 0.0764416017 0.0023160574
58703.4175228554 2.7713317757 0.0328432486 0.0778874149 0.0023561534
58703.4175575912 2.781303277 0.0329016994 0.0771753645 0.0023387682
58703.417592327 2.8155431176 0.0336069183 0.0747795337 0.0023147367
58703.4176270628 2.7489275955 0.0321865545 0.0795113197 0.0023571847
58703.4176617986 2.7938500665 0.0331673053 0.0762886577 0.0023305602
58703.4176965344 2.792786731 0.0334574995 0.076363409 0.0023532548
58703.4177312702 2.7647188452 0.0324094888 0.0783632541 0.0023392401
58703.417766006 2.7993224154 0.0331302751 0.0759051135 0.0023162543
58703.4178007418 2.8006926484 0.033708304 0.0758093793 0.002353694
58703.4178354776 2.8419223376 0.0340435599 0.0729845719 0.0022885278
58703.4178702134 2.7899605753 0.0332304595 0.0765624407 0.0023433776
58703.4179049492 2.8034223626 0.033823217 0.0756190218 0.0023557876
58703.417939685 2.7672056703 0.0324897294 0.0781839723 0.0023396667
58703.4179744208 2.7756473331 0.0329513012 0.0775784444 0.0023545277
58703.4180091566 2.7794784477 0.0330503678 0.0773051845 0.002353288
58703.4180553935 2.7728368032 0.0330852444 0.0777795236 0.0023702262
58703.4180901293 2.7741917595 0.0323497237 0.0776825183 0.0023146431
58703.4181248651 2.794843252 0.0331509715 0.076218904 0.0023272826
58703.4181596009 2.7674791105 0.0327411571 0.0781642843 0.0023571789
58703.4181943367 2.7910481324 0.0328284282 0.0764857883 0.002312709
58703.4182290725 2.8379495649 0.0346400647 0.0732521159 0.0023371632
58703.4182638083 2.7867682448 0.0330695452 0.0767878843 0.0023388969
58703.4182985441 2.7611452518 0.0325073658 0.0786216039 0.00235404
58703.4183332799 2.7984382176 0.033350644 0.075966954 0.0023335607
58703.4183680157 2.7849490215 0.0331192827 0.0769166554 0.0023463429
58703.4184027515 2.7728832981 0.0328881726 0.0777761929 0.002356007
58703.4184374873 2.7828309621 0.0331947073 0.0770668512 0.0023562785
58703.4184722231 2.7747718166 0.0325190084 0.0776410273 0.0023255128
58703.4185069589 2.8579428657 0.035106256 0.0719155579 0.0023253993
58703.4185416947 2.7651354428 0.0324158523 0.0783331918 0.0023388019
58703.4185764305 2.8223123298 0.034098443 0.074314758 0.0023339942
58703.4186111663 2.7825323814 0.0328858824 0.0770880478 0.0023349991
58703.4186459021 2.7987004665 0.0338041285 0.0759486071 0.00236472
58703.4186806379 2.7876040445 0.0330216179 0.0767287958 0.00233371
58703.4187153737 2.8097062954 0.033288917 0.0751826244 0.0023051931
58703.4187501095 2.7962869512 0.0339227415 0.0761176233 0.0023782983
58703.4187848453 2.8035187 0.0335823494 0.0756123124 0.0023388036
58703.4188195811 2.8498825793 0.0342761524 0.0724514311 0.0022873319
58703.4188543169 2.7973686977 0.0336530948 0.0760418232 0.002357044
58703.4188890527 2.8090475911 0.0334492002 0.0752282508 0.0023176981
58703.4189237885 2.8470077009 0.0343141762 0.0726435266 0.0022959407
58703.4189585243 2.831884461 0.0337683934 0.0736624595 0.0022911144
58703.4189932601 2.7922106349 0.0331304142 0.0764039384 0.0023314858
58703.4190279959 2.7716358709 0.0328655865 0.0778656031 0.0023570956
58703.4190627317 2.7672546668 0.0326858235 0.0781804441 0.0023536817
58703.4190974675 2.7662909767 0.0327362015 0.0782498672 0.0023594026
58703.4191322033 2.778328259 0.032465321 0.0773871221 0.002314081
58703.4191669391 2.8120699788 0.033224114 0.0750191274 0.0022957023
58703.4192016749 2.8125208197 0.0339016977 0.074987983 0.0023415492
58703.4192364107 2.7554000042 0.0325694454 0.0790387382 0.002371049
58703.4192711465 2.8340673944 0.0343785956 0.0735145058 0.0023278304
58703.4193058823 2.8040745501 0.0334783344 0.0755736121 0.0023303663
58703.4193406181 2.7536776369 0.0326410232 0.0791642215 0.0023800324
58703.4193753539 2.8091331447 0.033933754 0.0752223232 0.0023510876
58703.4194100897 2.7622024588 0.0324146337 0.0785450854 0.0023450402
58703.4194448255 2.8489901705 0.0344979691 0.0725110062 0.0023040273
58703.4194795613 2.8065701432 0.0333722944 0.0754001036 0.0023176517
58703.4195142971 2.7815622338 0.0332233502 0.0771569597 0.0023610691
58703.4195490329 2.7682833229 0.0333488383 0.0781064089 0.0023991508
58703.4195837687 2.8223254572 0.0334834596 0.0743138595 0.0022918717
58703.4196185045 2.8127674829 0.0335489337 0.0749709488 0.0023166578
58703.4196532403 2.7561505105 0.0328476773 0.0789841222 0.0023896518
58703.4196879761 2.8244256989 0.0337860724 0.0741702462 0.0023081158
58703.4197227119 2.7861278725 0.0326767918 0.0768331876 0.0023124823
58703.4197574477 2.8172850701 0.0333916922 0.0746596538 0.0022962256
58703.4197921835 2.7638442623 0.0326963085 0.0784264027 0.0023618438
58703.4198269193 2.7835326921 0.0331053063 0.0770170577 0.0023484142
58703.4198616551 2.74323781 0.0326774631 0.0799290914 0.0024057105
58703.4198963909 2.8366914033 0.0346019459 0.0733370504 0.0023372982
58703.4199311267 2.8221707139 0.0338661916 0.0743244518 0.0023183993
58703.4199658625 2.8031067995 0.0338208584 0.0756410032 0.0023563081
58703.4200005983 2.8008198013 0.033457421 0.0758005016 0.0023359025
58703.4200353341 2.7576439688 0.0326581829 0.0788755522 0.0023726004
58703.4200700699 2.7799172056 0.0332071964 0.0772739509 0.0023634994
58703.4201048057 2.7834753977 0.0330806502 0.077021122 0.002346789
58703.4201395414 2.7696920188 0.0328380891 0.0780051349 0.0023593438
58703.4201742772 2.7855133257 0.033567261 0.0768766889 0.0023768443
58703.420209013 2.7794210198 0.0330052314 0.0773092735 0.0023501985
58703.4202437488 2.7563317507 0.0323450512 0.0789709386 0.0023526932
58703.4202784846 2.8576472062 0.0348992334 0.071935144 0.0023123159
58703.4203132204 2.7996109218 0.0336700999 0.0758849463 0.0023533699
58703.4203479562 2.8063286774 0.0338841422 0.0754168743 0.0023537221
58703.420382692 2.8000656555 0.0337869476 0.0758531704 0.0023605481
58703.4204174278 2.8329292716 0.0343495401 0.0735916078 0.0023283024
58703.4204521636 2.7759063825 0.0328701766 0.0775599369 0.0023481706
58703.4204868994 2.803626194 0.0334133311 0.0756048267 0.0023268022
58703.4205216352 2.8128448872 0.0338785624 0.0749656041 0.0023392529
58703.420556371 2.7885473702 0.0332546596 0.0766621601 0.0023481386
58703.4205911068 2.7506177833 0.0324047654 0.0793876391 0.0023694739
58703.4206258426 2.7983868436 0.0335388112 0.0759705486 0.0023468379
58703.4206605784 2.7372347726 0.0319062127 0.0803722434 0.0023619544
58703.4206953142 2.7749540846 0.0325662854 0.0776279945 0.0023285027
58703.42073005 2.8249427472 0.033982013 0.0741349333 0.0023203963
58703.4207647858 2.8262512832 0.0339797519 0.0740456392 0.0023174472
58703.4207995216 2.7270351927 0.0315385132 0.0811308307 0.0023567705
58703.4208342574 2.7546533869 0.0322419235 0.0790931086 0.0023488201
58703.4208689932 2.7810041992 0.0332747942 0.0771966262 0.0023659407
58703.420903729 2.8051746819 0.0341854275 0.0754970752 0.0023771758
58703.4209384648 2.8203796201 0.0342212608 0.0744471629 0.0023465744
58703.4209732006 2.8153583835 0.034307646 0.0747922583 0.0023634027
58703.4210079364 2.8162425596 0.0343326624 0.0747313755 0.0023632008
58703.4210426722 2.7771656144 0.0327508777 0.0774700354 0.0023369362
58703.421077408 2.7826216144 0.0328683105 0.0770817124 0.0023335596
58703.4211121438 2.8202290263 0.0337494914 0.0744574896 0.0023145458
58703.4211468796 2.8370225576 0.0346171036 0.0733146857 0.002337609
58703.4211816154 2.7968217539 0.0336928109 0.0760801392 0.0023610148
58703.4212163512 2.8221265881 0.0341650944 0.0743274725 0.0023389565
58703.421251087 2.7958274818 0.0333361339 0.0761498421 0.0023381609
58703.4212858228 2.8035318208 0.0336591247 0.0756113987 0.0023441222
58703.4213205586 2.7970920373 0.0334206707 0.0760612021 0.0023413617
58703.4213552944 2.8111701236 0.0336672683 0.0750813289 0.002328252
58703.4213900302 2.7752822275 0.0330946656 0.0776045364 0.0023655671
58703.421424766 2.8094643496 0.0337359414 0.07519938 0.0023366693
58703.4214595018 2.7910763055 0.0333667215 0.0764838036 0.0023505699
58703.4214942376 2.7810798606 0.0335265362 0.0771912468 0.0023836742
58703.4215403241 2.7812698755 0.0329741972 0.0771777387 0.0023439937
58703.4215750599 2.8159528251 0.0340903084 0.0747513207 0.0023471452
58703.4216097957 2.8229891954 0.0340693191 0.0742684434 0.0023305474
58703.4216445315 2.7679065095 0.0326346092 0.0781335211 0.0023485833
58703.4216792673 2.7705577125 0.0330317769 0.0779429636 0.0023713683
58703.4217140031 2.8062753216 0.0336702109 0.0754205806 0.0023389766
58703.4217487389 2.7976192092 0.0336724616 0.0760242801 0.0023578564
58703.4217834747 2.7714083501 0.0329157309 0.0778819219 0.0023611867
58703.4218182105 2.7596242837 0.0324976793 0.0787318192 0.0023566376
58703.4218529463 2.8001856342 0.033638104 0.0758447888 0.0023498894
58703.4218876821 2.7875875151 0.0330578987 0.0767299639 0.0023363096
58703.4219224179 2.7823590066 0.0336413163 0.0771003585 0.0023890187
58703.4219571537 2.7589880585 0.0327094398 0.0787779684 0.0023733842
58703.4219918895 2.8028846283 0.0335498699 0.075656483 0.0023379066
58703.4220266253 2.8328184959 0.0347085636 0.0735991166 0.002352878
58703.4220613611 2.7877794544 0.0331410687 0.0767164006 0.0023417735
58703.4220960969 2.8177515962 0.0339569842 0.0746275805 0.0023340956
58703.4221308327 2.7771750316 0.03294339 0.0774693634 0.0023506525
58703.4221655685 2.7791385693 0.0334291374 0.0773293879 0.0023810028
58703.4222003043 2.8249489434 0.0343923858 0.0741345102 0.0023484044
58703.4222350401 2.791066668 0.0328627127 0.0764844825 0.0023150848
58703.4222697759 2.755896049 0.0324965677 0.0790026357 0.0023646629
58703.4223045116 2.7935084301 0.0337433887 0.0763126663 0.0023717859
58703.4223392474 2.769419963 0.0326411682 0.0780246833 0.0023457832
58703.4223739832 2.7511222756 0.0326474381 0.0793507598 0.0023861094
58703.422408719 2.7558360844 0.032286594 0.0790069991 0.0023495136
58703.4224434548 2.8413008145 0.0345683477 0.0730263634 0.0023251365
58703.4224781906 2.7898778279 0.0333269958 0.076568276 0.0023503644
58703.4225129264 2.7882009253 0.0332012342 0.0766866259 0.0023451143
58703.4225476622 2.8107183946 0.0339077126 0.0751125735 0.0023458557
58703.422582398 2.8087313518 0.0337862801 0.0752501655 0.0023417364
58703.4226171338 2.8153403927 0.0339798338 0.0747934976 0.002340859
58703.4226518696 2.7784357124 0.033379729 0.0773794636 0.0023790232
58703.4226866054 2.808687336 0.0338676446 0.0752532162 0.0023474709
58703.4227213412 2.7657190684 0.0328208372 0.078291096 0.0023667489
58703.422756077 2.7990964222 0.0333812532 0.0759209146 0.0023342869
58703.4227908128 2.722040101 0.0321528841 0.0815049452 0.0024137598
58703.4228255486 2.7566291485 0.0326944537 0.0789493103 0.0023774565
58703.4228602844 2.7868188993 0.0330298476 0.0767843019 0.0023359803
58703.4228950202 2.781880205 0.0334259435 0.0771343667 0.0023747711
58703.422929756 2.7518772432 0.0325305553 0.0792956024 0.0023759141
58703.4229644918 2.8070404101 0.0336966897 0.0753674525 0.002339167
58703.4229992276 2.8205165084 0.0342378742 0.0744377773 0.0023474176
58703.4230339634 2.774761517 0.0330690146 0.0776417639 0.0023648675
58703.4230686992 2.8292068634 0.0347264444 0.073844347 0.0023619339
58703.423103435 2.7914767126 0.0335861373 0.0764556025 0.0023651546
58703.4231381708 2.7675207713 0.0332365708 0.0781612851 0.0023927541
58703.4231729066 2.7594605825 0.0331181172 0.0787436908 0.0024019921
58703.4232076424 2.7622094972 0.0326556023 0.0785445763 0.0023624578
58703.4232423782 2.7317428924 0.0318674098 0.0807798129 0.0023710449
58703.423277114 2.7626290389 0.0330135907 0.0785142315 0.0023874336
58703.4233118498 2.8566746438 0.0350582432 0.0719996097 0.0023249331
58703.4233465856 2.7659090508 0.0326714696 0.0782773978 0.0023555656
58703.4233813214 2.7522260401 0.0327809598 0.0792701325 0.0023934338
58703.4234160572 2.7653564399 0.0327459173 0.078317249 0.0023621352
58703.423450793 2.8022195264 0.0335796149 0.075702843 0.0023414132
58703.4234855288 2.7902075483 0.0333381111 0.076545027 0.0023504344
58703.4235202646 2.748681993 0.0323318299 0.0795293079 0.0023683596
58703.4235550004 2.8132176975 0.0339436149 0.0749398675 0.00234294
58703.4235897362 2.7467216693 0.0326616863 0.0796730297 0.0023968458
58703.423624472 2.7740738561 0.033030663 0.0776909546 0.0023636214
58703.4236592078 2.7380508792 0.0322779055 0.0803118534 0.0023876747
58703.4236939436 2.7392783262 0.0325801229 0.0802211105 0.0024073074
58703.4237286794 2.791936606 0.0336796626 0.0764232245 0.0023707363
58703.4237634152 2.7725175844 0.0330354292 0.077802395 0.0023673533
58703.423798151 2.7641778074 0.0325904084 0.0784023133 0.0023534709
58703.4238328868 2.7693334861 0.0325391656 0.0780308981 0.002338639
58703.4238676226 2.7926116861 0.0334022065 0.0763757214 0.0023497445
58703.4239023584 2.7646809724 0.0325171287 0.0783659876 0.0023470912
58703.4239370942 2.7816627492 0.033145276 0.077149817 0.0023553026
58703.42397183 2.7923113752 0.0334168197 0.0763968496 0.0023514228
58703.4240065658 2.8095192327 0.0338218611 0.0751955789 0.002342502
58703.4240413016 2.808441297 0.033791552 0.0752702713 0.0023427275
58703.4240760374 2.7612698823 0.0326697957 0.0786125795 0.0023655309
58703.4241107732 2.8443924917 0.0345793294 0.0728187137 0.0023192616
58703.424145509 2.8125491679 0.0336769679 0.0749860251 0.0023259666
58703.4241802448 2.8058141216 0.0337679437 0.0754526246 0.0023467624
58703.4242149806 2.8414857619 0.0347812882 0.073013925 0.0023390609
58703.4242497164 2.8447167812 0.0348177389 0.0727969674 0.0023345545
58703.4242844522 2.7920569541 0.0336492972 0.0764147538 0.0023683363
58703.424319188 2.7934684609 0.0335645355 0.0763154757 0.0023593014
58703.4243539238 2.7462152627 0.0322298481 0.0797101993 0.0023662592
58703.4243886596 2.7895661923 0.0334862137 0.0765902563 0.0023622711
58703.4244233954 2.8007862235 0.0338080621 0.0758028459 0.0023604562
58703.4244581312 2.7932037117 0.0333454989 0.076334087 0.0023444766
58703.424492867 2.7985442683 0.0334529439 0.0759595342 0.00234049
58703.4245276028 2.7607752856 0.0325120379 0.0786483989 0.0023551807
58703.4245623386 2.7708396956 0.0328692807 0.0779227232 0.0023590899
58703.4245970744 2.8229941031 0.0340023721 0.0742681077 0.0023259573
58703.4246318102 2.7624931374 0.0326943702 0.0785240598 0.0023646446
58703.424666546 2.7557745125 0.0328628547 0.0790114797 0.002391584
58703.4247012818 2.7626075131 0.0323739321 0.0785157882 0.0023412221
58703.4247360176 2.8084681447 0.034261621 0.07526841 0.0023752581
58703.4247707534 2.8393982943 0.0347002205 0.0731544387 0.0023381
58703.4248054892 2.7989611167 0.0336358153 0.0759303765 0.0023523811
58703.424840225 2.804278901 0.0336163782 0.0755593894 0.0023395349
58703.4248749608 2.8074121928 0.0336902929 0.0753416493 0.0023379223
58703.4249096966 2.8046569863 0.0340896574 0.075533082 0.0023716468
58703.4249444324 2.8217115402 0.0341897088 0.0743558913 0.0023415366
58703.4249791682 2.8285965552 0.0343161735 0.0738858677 0.0023353415
58703.4250253241 2.7804147976 0.0331242656 0.0772385445 0.0023565166
58703.4250600599 2.8347447778 0.0344451251 0.0734686549 0.0023308805
58703.4250947957 2.7223101001 0.0317856634 0.0814846792 0.0023855988
58703.4251295315 2.7680854813 0.0326154838 0.0781206427 0.0023468201
